cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
912797UG0,2026-08-06T00:00:00,Bill,6-Week,2026-09-17T00:00:00,,,,2026-07-30T00:00:00,2026-08-04,2026,,,,,,79.360000,2,,Single-Price,3.610000,,,,,,,2.930000,,,,No,11:30 AM,11:00 AM,91759681600,3,275251960000,Yes,,,179632000000.000000,3515840000,10425000000,272157000000,Yes,1900000000,1900000000,,,No,,,3.640000,3.706000,99.575333,,,,56344801600,74846960000,None,3.400000,,,,,2026-08-06T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,57900000000,33250000000,1340624000,Yes,95000000000,,,2026-03-19T00:00:00,26-Week,A_20260730_3.pdf,R_20260804_1.pdf,NCR_20260804_1.pdf,,99.575333,31899040000,189980000000,Yes,42-Day,6-Week,,7531553000,25211000000,No,7531553000,,,,6-Week,,No,102531858600,286024137000,748293700,Yes,Bill,,,2026-08-04T11:33:22,A_20260730_3.xml,R_20260804_1.xml,,,,,
912797VR5,2026-08-06T00:00:00,Bill,52-Week,2027-08-05T00:00:00,,,,2026-07-30T00:00:00,2026-08-04,2026,,,,,,12.980000,2,,Single-Price,3.855000,,,,,,,3.620000,,,,No,11:30 AM,11:00 AM,50625155000,3,186930690000,Yes,,,,1155165000,7570000000,272157000000,Yes,0,0,,,No,,,3.880000,4.054000,96.076889,,,,35818190000,65158690000,None,3.300000,,,,,2026-08-06T00:00:00,18200000000,10000000,18200000000,100,,100,100,100,0,18200000000,1375043700,Yes,52000000000,,,,52-Week,A_20260730_1.pdf,R_20260804_2.pdf,NCR_20260804_2.pdf,,96.076889,13651800000,114202000000,No,364-Day,52-Week,,4122534200,25211000000,No,4122534200,,,,52-Week,,No,56122732900,192428267900,612283100,Yes,Bill,,,2026-08-04T11:33:21,A_20260730_1.xml,R_20260804_2.xml,,,,,
912797UM7,2026-08-06T00:00:00,Bill,13-Week,2026-11-05T00:00:00,,,,2026-07-30T00:00:00,2026-08-03,2026,,,,,,10.130000,2,,Single-Price,3.700000,,,,,,,2.610000,,,,No,11:30 AM,11:00 AM,89139612800,3,237224732800,Yes,,,81881000000.000000,5650000000,12225000000,272157000000,Yes,1000000000,1000000000,,,No,,,3.750000,3.838000,99.052083,,,,48254682800,51602732800,None,3.630000,,,,,2026-08-06T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,27000000000,32200000000,1861109000,Yes,92000000000,,,2026-05-07T00:00:00,26-Week,A_20260730_2.pdf,R_20260803_2.pdf,NCR_20260803_2.pdf,,99.052083,35234930000,173397000000,Yes,91-Day,13-Week,,7293714500,25211000000,No,7293714500,,,,13-Week,,No,99294436300,247379556300,1048672100,Yes,Bill,,,2026-08-03T11:33:21,A_20260730_2.xml,R_20260803_2.xml,,,,,
912797VV6,2026-08-06T00:00:00,Bill,26-Week,2027-02-04T00:00:00,,,,2026-07-30T00:00:00,2026-08-03,2026,,,,,,65.400000,2,,Single-Price,3.820000,,,,,,,2.980000,,,,No,11:30 AM,11:00 AM,76737778000,3,233308178000,Yes,,,,7890000000,14640000000,272157000000,Yes,230000000,230000000,,,No,,,3.855000,3.986000,98.051083,,,,43731978000,57464178000,None,3.750000,,,,,2026-08-06T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,0,27650000000,2032327200,Yes,79000000000,,,,26-Week,A_20260730_4.pdf,R_20260803_1.pdf,NCR_20260803_1.pdf,,98.051083,25115800000,161204000000,No,182-Day,26-Week,,6263080800,25211000000,No,6263080800,,,,26-Week,,No,85263186000,241833586000,997009900,Yes,Bill,,,2026-08-03T11:33:22,A_20260730_4.xml,R_20260803_1.xml,,,,,
912797UW5,2026-08-04T00:00:00,Bill,4-Week,2026-09-01T00:00:00,,,,2026-07-28T00:00:00,2026-07-30,2026,,,,,,50.420000,2,,Single-Price,3.590000,,,,,,,2.800000,,,,No,11:30 AM,11:00 AM,102362366000,3,299967896000,Yes,,,159173000000.000000,4126680000,13325000000,221185000000,Yes,1900000000,1900000000,,,No,,,3.630000,3.691000,99.717667,,,,66519676000,86678896000,None,3.500000,,,,,2026-08-04T00:00:00,38500000000,10000000,38500000000,100,,100,100,100,50000000000,38500000000,5739088600,Yes,110000000000,,,2026-05-05T00:00:00,17-Week,A_20260728_1.pdf,R_20260730_2.pdf,NCR_20260730_1.pdf,,99.717667,31716010000,199964000000,Yes,28-Day,4-Week,,6009958000,15407000000,No,6009958000,,,,4-Week,,No,116011412600,313616942600,4658200600,Yes,Bill,,,2026-07-30T11:33:16,A_20260728_1.xml,R_20260730_2.xml,,,,,
912797VE4,2026-08-04T00:00:00,Bill,8-Week,2026-09-29T00:00:00,,,,2026-07-28T00:00:00,2026-07-30,2026,,,,,,19.590000,2,,Single-Price,3.645000,,,,,,,2.740000,,,,No,11:30 AM,11:00 AM,97521521300,3,271617511300,Yes,,,71706000000.000000,3869590000,13075000000,221185000000,Yes,1200000000,1200000000,,,No,,,3.675000,3.747000,99.428333,,,,61351031300,70787511300,None,3.560000,,,,,2026-08-04T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,22900000000,35000000000,1278697100,Yes,100000000000,,,2026-06-02T00:00:00,17-Week,A_20260728_2.pdf,R_20260730_1.pdf,NCR_20260730_2.pdf,,99.428333,32300900000,187755000000,Yes,56-Day,8-Week,,5463598100,15407000000,No,5463598100,,,,8-Week,,No,105463816500,279559806500,872828100,Yes,Bill,,,2026-07-30T11:33:15,A_20260728_2.xml,R_20260730_1.xml,,,,,
912797VZ7,2026-08-04T00:00:00,Bill,17-Week,2026-12-01T00:00:00,,,,2026-07-28T00:00:00,2026-07-29,2026,,,,,,22.520000,2,,Single-Price,3.850000,,,,,,,3.040000,,,,No,11:30 AM,11:00 AM,71308202000,3,217848564000,Yes,,,,5995040000,11500000000,221185000000,Yes,0,0,,,No,,,3.875000,3.980000,98.719097,,,,41108782000,62303564000,None,3.400000,,,,,2026-08-04T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,692313900,Yes,72000000000,,,,17-Week,A_20260728_3.pdf,R_20260729_2.pdf,NCR_20260729_1.pdf,,98.719097,24204380000,144045000000,No,119-Day,17-Week,,3933790600,15407000000,No,3933790600,,,,17-Week,,No,75934306500,222474668500,459484000,Yes,Bill,,,2026-07-29T11:33:23,A_20260728_3.xml,R_20260729_2.xml,,,,,
91282CRD5,2026-07-31T00:00:00,Note,2-Year,2028-07-31T00:00:00,,,,2026-07-23T00:00:00,2026-07-29,2026,2026-07-31T00:00:00,,,,,81.820000,2,,Single-Price,,,,0.034000,,No,,3.370000,,No,,No,11:30 AM,11:00 AM,29962331400,3,100960950000,Yes,,,,818200,1301000000,222735000000,Yes,0,0,Normal,2026-10-31T00:00:00,Yes,2026-07-27T00:00:00,3.815000,,,100.000000,0.050000,,,18943313200,33549800000,Quarterly,,,,0.010000,,2026-07-31T00:00:00,10500000000,10000000,10500000000,100,,100,100,100,0,10500000000,38061400,Yes,30000000000,,,,2-Year,A_20260723_3.pdf,R_20260729_1.pdf,NCR_20260729_2.pdf,,100.000000,11018200000,66110150000,No,0-Month,2-Year,BF-2028,3316834000,25871000000,No,3316834000,0.0500,,No,2-Year,,No,33317226800,104315845400,6459400,Yes,FRN,,,2026-07-29T11:33:22,A_20260723_3.xml,R_20260729_1.xml,,,,,
91282CRC7,2026-07-31T00:00:00,Note,7-Year,2033-07-31T00:00:00,4.375000,,,2026-07-23T00:00:00,2026-07-28,2026,2026-07-31T00:00:00,,,,,95.170000,2,,Single-Price,,,,,4.405000,No,,2.490000,,No,,No,01:00 PM,12:00 PM,43909474000,3,109314764000,Yes,912821UX1,,,7413000000,11925500000,222735000000,Yes,0,0,Normal,2027-01-31T00:00:00,No,,,,,99.416549,,4.4730,,30801964000,35987264000,Semi-Annual,,,,,4.300000,2026-07-31T00:00:00,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,90527200,Yes,44000000000,,,,7-Year,A_20260723_6.pdf,R_20260728_2.pdf,NCR_20260728_2.pdf,,99.416549,5694510000,61402000000,No,0-Month,7-Year,N-2033,4864689800,25871000000,No,4864689800,,21.8750,Yes,7-Year,,No,48864691000,114269981000,29036200,Yes,Note,,,2026-07-28T13:03:18,A_20260723_6.xml,R_20260728_2.xml,,912834L30,,,
912797UF2,2026-07-30T00:00:00,Bill,6-Week,2026-09-10T00:00:00,,,,2026-07-23T00:00:00,2026-07-28,2026,,,,,,82.070000,2,,Single-Price,3.680000,,,,,,,2.930000,,,,No,11:30 AM,11:00 AM,91752261500,3,274935300000,Yes,,,176105000000.000000,4164898000,11540000000,227483000000,Yes,1970000000,1970000000,,,No,,,3.700000,3.768000,99.568333,,,,66685568500,83502300000,None,3.400000,,,,,2026-07-30T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,57400000000,33250000000,1279108700,Yes,95000000000,,,2026-03-12T00:00:00,26-Week,A_20260723_4.pdf,R_20260728_1.pdf,NCR_20260728_1.pdf,,99.568333,20901795000,179893000000,Yes,42-Day,6-Week,,6675054100,18690000000,No,6675054100,,,,6-Week,,No,101676424300,284859462800,757674200,Yes,Bill,,,2026-07-28T11:33:23,A_20260723_4.xml,R_20260728_1.xml,,,,,
91282CRB9,2026-07-31T00:00:00,Note,2-Year,2028-07-31T00:00:00,4.250000,,,2026-07-23T00:00:00,2026-07-27,2026,2026-07-31T00:00:00,,,,,69.040000,2,,Single-Price,,,,,4.270000,No,,2.660000,,No,,No,11:30 AM,11:00 AM,67776042400,3,182453432000,Yes,912821UV5,,,23080167200,31311800000,222735000000,Yes,305000000,305000000,Normal,2027-01-31T00:00:00,No,,,,,99.876720,,4.3150,,38355032000,52334632000,Semi-Annual,,,,,4.220000,2026-07-31T00:00:00,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,919081500,Yes,69000000000,,,,2-Year,A_20260723_1.pdf,R_20260727_2.pdf,NCR_20260727_1.pdf,"SPL_20260723_1.pdf, SPL_20260723_2.pdf",99.876720,6340843200,98807000000,No,0-Month,2-Year,BE-2028,7628718200,25871000000,No,7628718200,,21.2500,Yes,2-Year,,No,76628842100,191306231700,395565100,Yes,Note,,,2026-07-27T11:33:18,A_20260723_1.xml,R_20260727_2.xml,,,,,
91282CRA1,2026-07-31T00:00:00,Note,5-Year,2031-07-31T00:00:00,4.375000,,,2026-07-23T00:00:00,2026-07-27,2026,2026-07-31T00:00:00,,,,,51.710000,2,,Single-Price,,,,,4.343000,No,,2.280000,,No,,No,01:00 PM,12:00 PM,69805215000,3,159557505000,Yes,912821UW3,,,19003000000,23413000000,222735000000,Yes,50000000,50000000,Normal,2027-01-31T00:00:00,No,,,,,99.853357,,4.4080,,41354505000,47204505000,Semi-Annual,,,,,4.290000,2026-07-31T00:00:00,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,144786500,Yes,70000000000,,,,5-Year,A_20260723_7.pdf,R_20260727_3.pdf,NCR_20260727_3.pdf,"SPL_20260723_1.pdf, SPL_20260723_3.pdf",99.853357,9447710000,88940000000,No,0-Month,5-Year,AB-2031,7739279400,25871000000,No,7739279400,,21.8750,Yes,5-Year,,No,77739280900,167491570900,52590300,Yes,Note,,,2026-07-27T13:03:22,A_20260723_7.xml,R_20260727_3.xml,,,,,
912797SK4,2026-07-30T00:00:00,Bill,13-Week,2026-10-29T00:00:00,,,,2026-07-23T00:00:00,2026-07-27,2026,,,,,,83.440000,2,,Single-Price,3.790000,,,,,,,3.060000,,,,No,01:00 PM,12:00 PM,89790841100,3,279572250000,Yes,,,135146000000.000000,5272695000,13612695000,227483000000,Yes,350000000,350000000,,,No,,,3.815000,3.906000,99.035653,,,,60072626100,95897555000,None,3.710000,,,,,2026-07-30T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,41900000000,32200000000,1859536400,Yes,92000000000,,,2025-10-30T00:00:00,52-Week,A_20260723_2.pdf,R_20260727_4.pdf,NCR_20260727_4.pdf,SPL_20260723_1.pdf,99.035653,24445520000,170062000000,Yes,91-Day,13-Week,,6464262900,18690000000,No,6464262900,,,,13-Week,,No,98464640400,288246049300,1015561700,Yes,Bill,,,2026-07-27T13:03:23,A_20260723_2.xml,R_20260727_4.xml,,,,,
912797VU8,2026-07-30T00:00:00,Bill,26-Week,2027-01-28T00:00:00,,,,2026-07-23T00:00:00,2026-07-27,2026,,,,,,36.130000,2,,Single-Price,3.930000,,,,,,,3.120000,,,,No,11:30 AM,11:00 AM,76706958000,3,244205766000,Yes,,,,8161130000,15075000000,227483000000,Yes,150000000,150000000,,,No,,,3.945000,4.081000,98.005583,,,,45828952000,86181766000,None,3.845000,,,,,2026-07-30T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,0,27650000000,2143756400,Yes,79000000000,,,,26-Week,A_20260723_5.pdf,R_20260727_1.pdf,NCR_20260727_2.pdf,SPL_20260723_1.pdf,98.005583,22716876000,142949000000,No,182-Day,26-Week,,5550834400,18690000000,No,5550834400,,,,26-Week,,No,84551548800,252050356800,966088200,Yes,Bill,,,2026-07-27T11:33:19,A_20260723_5.xml,R_20260727_1.xml,,,,,
91282CRE3,2026-07-31T00:00:00,Note,10-Year,2036-07-15T00:00:00,2.375000,335.055160,333.969740,2026-07-16T00:00:00,2026-07-23,2026,2026-07-15T00:00:00,,,1.0359700000,99.7680910000,61.880000,2,,Single-Price,,,,,2.370000,Yes,2026-07-15T00:00:00,2.300000,,No,,No,01:00 PM,12:00 PM,20863290000,3,48194850000,Yes,912821UU7,1982-1984=100,,5212500000,6197500000,222735000000,Yes,0,0,Normal,2027-01-15T00:00:00,No,,,,,99.768091,,2.4380,1.003250,13593850000,15669350000,Semi-Annual,,,,,2.320000,2026-07-31T00:00:00,7350000000,10000000,7350000000,100,100,100,100,100,0,7350000000,136711000,Yes,21000000000,,,,10-Year,A_20260716_5.pdf,R_20260723_3.pdf,NCR_20260723_3.pdf,,99.768091,2056940000,26328000000,No,0-Month,10-Year,D-2036,2321783700,25871000000,No,2321783700,,,Yes,10-Year,3.5557113650,Yes,23321784700,50653344700,18099000,Yes,TIPS,1.032610,99.444895,2026-07-23T13:03:21,A_20260716_5.xml,R_20260723_3.xml,,912834L22,,,
912797UV7,2026-07-28T00:00:00,Bill,4-Week,2026-08-25T00:00:00,,,,2026-07-21T00:00:00,2026-07-23,2026,,,,,,11.810000,2,,Single-Price,3.680000,,,,,,,2.790000,,,,No,11:30 AM,11:00 AM,102405714500,3,298892545000,Yes,,,150798000000.000000,4836000000,9236000000,211444000000,Yes,1900000000,1900000000,,,No,,,3.730000,3.793000,99.709889,,,,67095364500,99565545000,None,3.620000,,,,,2026-07-28T00:00:00,38500000000,10000000,38500000000,100,,100,100,100,48800000000,38500000000,5695012900,Yes,110000000000,,,2026-04-28T00:00:00,17-Week,A_20260721_3.pdf,R_20260723_1.pdf,NCR_20260723_1.pdf,,99.709889,30474350000,190091000000,Yes,28-Day,4-Week,,6590893500,16897000000,No,6590893500,,,,4-Week,,No,116591620900,313078451400,4588940500,Yes,Bill,,,2026-07-23T11:33:26,A_20260721_3.xml,R_20260723_1.xml,,,,,
912797VD6,2026-07-28T00:00:00,Bill,8-Week,2026-09-22T00:00:00,,,,2026-07-21T00:00:00,2026-07-23,2026,,,,,,87.330000,2,,Single-Price,3.730000,,,,,,,2.310000,,,,No,11:30 AM,11:00 AM,96903141000,3,227753266000,Yes,,,71692000000.000000,4486000000,6986000000,211444000000,Yes,1900000000,1900000000,,,No,,,3.795000,3.871000,99.409667,,,,38495266000,44545266000,None,3.620000,,,,,2026-07-28T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,22400000000,35000000000,1196891200,Yes,100000000000,,,2026-05-26T00:00:00,17-Week,A_20260721_2.pdf,R_20260723_2.pdf,NCR_20260723_2.pdf,,99.409667,53921875000,176222000000,Yes,56-Day,8-Week,,5991721400,16897000000,No,5991721400,,,,8-Week,,No,105991753600,236841878600,820158300,Yes,Bill,,,2026-07-23T11:33:25,A_20260721_2.xml,R_20260723_2.xml,,,,,
912797VY0,2026-07-28T00:00:00,Bill,17-Week,2026-11-24T00:00:00,,,,2026-07-21T00:00:00,2026-07-22,2026,,,,,,63.290000,2,,Single-Price,3.820000,,,,,,,2.760000,,,,No,11:30 AM,11:00 AM,71408267800,3,197877749900,Yes,,,,3997645000,6716000000,211444000000,Yes,0,0,,,No,,,3.845000,3.949000,98.729014,,,,37914597800,48764749900,None,3.400000,,,,,2026-07-28T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,591830800,Yes,72000000000,,,,17-Week,A_20260721_1.pdf,R_20260722_1.pdf,NCR_20260722_1.pdf,,98.729014,29496025000,142397000000,No,119-Day,17-Week,,4314039300,16897000000,No,4314039300,,,,17-Week,,No,76314137900,202783620000,407227800,Yes,Bill,,,2026-07-22T11:33:15,A_20260721_1.xml,R_20260722_1.xml,,,,,
912810UV8,2026-07-24T00:00:00,Bond,19-Year 10-Month,2046-05-15T00:00:00,5.000000,,,2026-07-16T00:00:00,2026-07-22,2026,2026-05-15T00:00:00,9.5108700000,,,,15.130000,2,,Single-Price,,,,,5.120000,Yes,2026-05-15T00:00:00,2.640000,,No,,No,01:00 PM,12:00 PM,12881600000,3,34163870000,Yes,912803HW6,,31359000000.000000,2088500000,3337000000,0,Yes,0,0,Normal,2026-11-15T00:00:00,No,,,,,97.977958,,5.1630,,8903970000,11914870000,Semi-Annual,,,,,3.880000,2026-07-24T00:00:00,4550000000,10000000,4550000000,100,100,100,100,100,10200000000,4550000000,118408500,Yes,13000000000,,2026-05-15T00:00:00,2026-06-01T00:00:00,20-Year,A_20260716_1.pdf,R_20260722_2.pdf,NCR_20260722_2.pdf,,97.977958,1889130000,18912000000,Yes,10-Month,19-Year,Bonds of May 2046,0,0,No,0,,25.0000,Yes,20-Year,,No,13000008500,34282278500,45461500,Yes,Bond,,,2026-07-22T13:03:13,A_20260716_1.xml,R_20260722_2.xml,,,,,
912797RS8,2026-07-23T00:00:00,Bill,6-Week,2026-09-03T00:00:00,,,,2026-07-16T00:00:00,2026-07-21,2026,,,,,,1.870000,2,,Single-Price,3.620000,,,,,,,2.790000,,,,No,11:30 AM,11:00 AM,91690489500,3,262055785000,Yes,,,225209000000.000000,2352870000,6001000000,228747000000,Yes,1900000000,1900000000,,,No,,,3.650000,3.717000,99.574167,,,,65123442500,74724785000,None,3.400000,,,,,2026-07-23T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,74400000000,33250000000,1410572300,Yes,95000000000,,,2025-09-04T00:00:00,52-Week,A_20260716_2.pdf,R_20260721_1.pdf,NCR_20260721_1.pdf,,99.574167,24214177000,181330000000,Yes,42-Day,6-Week,,5783861300,16195000000,No,5783861300,,,,6-Week,,No,100784923100,271150218600,823492000,Yes,Bill,,,2026-07-21T11:33:16,A_20260716_2.xml,R_20260721_1.xml,,,,,
912797UL9,2026-07-23T00:00:00,Bill,13-Week,2026-10-22T00:00:00,,,,2026-07-16T00:00:00,2026-07-20,2026,,,,,,73.010000,2,,Single-Price,3.710000,,,,,,,3.000000,,,,No,11:30 AM,11:00 AM,89020095300,3,272791994100,Yes,,,82530000000.000000,6039060000,9451000000,228747000000,Yes,1000000000,1000000000,,,No,,,3.730000,3.818000,99.057139,,,,49700390300,83068994100,None,3.620000,,,,,2026-07-23T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,26200000000,32200000000,1981068400,Yes,92000000000,,,2026-04-23T00:00:00,26-Week,A_20260716_3.pdf,R_20260720_2.pdf,NCR_20260720_2.pdf,,99.057139,33280645000,180272000000,Yes,91-Day,13-Week,,5601213000,16195000000,No,5601213000,,,,13-Week,,No,97602376700,281374275500,1085089300,Yes,Bill,,,2026-07-20T11:33:20,A_20260716_3.xml,R_20260720_2.xml,,,,,
912797TM9,2026-07-23T00:00:00,Bill,26-Week,2027-01-21T00:00:00,,,,2026-07-16T00:00:00,2026-07-20,2026,,,,,,51.450000,2,,Single-Price,3.810000,,,,,,,2.940000,,,,No,11:30 AM,11:00 AM,76667409000,3,229926474000,Yes,,,52160000000.000000,8451000000,11651000000,228747000000,Yes,300000000,300000000,,,No,,,3.835000,3.965000,98.061194,,,,44778546500,61521474000,None,3.750000,,,,,2026-07-23T00:00:00,27650000000,10000000,27650000000,100,,100,100,100,17100000000,27650000000,2032616700,Yes,79000000000,,,2026-01-22T00:00:00,52-Week,A_20260716_4.pdf,R_20260720_1.pdf,NCR_20260720_1.pdf,,98.061194,23437862500,156754000000,Yes,182-Day,26-Week,,4809737200,16195000000,No,4809737200,,,,26-Week,,No,83809762900,237068827900,965725000,Yes,Bill,,,2026-07-20T11:33:19,A_20260716_4.xml,R_20260720_1.xml,,,,,
912797UU9,2026-07-21T00:00:00,Bill,4-Week,2026-08-18T00:00:00,,,,2026-07-14T00:00:00,2026-07-16,2026,,,,,,44.460000,2,,Single-Price,3.620000,,,,,,,2.570000,,,,No,11:30 AM,11:00 AM,102345860400,3,274700590400,Yes,,,149149000000.000000,5644460000,9800000000,225993000000,Yes,1900000000,1900000000,,,No,,,3.660000,3.721000,99.715333,,,,54948500400,64420590400,None,3.520000,,,,,2026-07-21T00:00:00,38500000000,10000000,38500000000,100,,100,100,100,47200000000,38500000000,5755206100,Yes,110000000000,,,2026-04-21T00:00:00,17-Week,A_20260714_1.pdf,R_20260716_2.pdf,NCR_20260716_2.pdf,,99.715333,41752900000,200480000000,Yes,28-Day,4-Week,,6446198800,16526000000,No,6446198800,,,,4-Week,,No,116447265300,288801995300,4625807200,Yes,Bill,,,2026-07-16T11:33:16,A_20260714_1.xml,R_20260716_2.xml,,,,,
912797VC8,2026-07-21T00:00:00,Bill,8-Week,2026-09-15T00:00:00,,,,2026-07-14T00:00:00,2026-07-16,2026,,,,,,46.600000,2,,Single-Price,3.630000,,,,,,,2.840000,,,,No,11:30 AM,11:00 AM,96781223300,3,280963289300,Yes,,,71901000000.000000,3796600000,8050000000,225993000000,Yes,1900000000,1900000000,,,No,,,3.650000,3.722000,99.432222,,,,65470023300,87924289300,None,3.520000,,,,,2026-07-21T00:00:00,35000000000,10000000,35000000000,100,,100,100,100,23300000000,35000000000,1319612900,Yes,100000000000,,,2026-05-19T00:00:00,17-Week,A_20260714_2.pdf,R_20260716_1.pdf,NCR_20260716_1.pdf,,99.432222,27514600000,184989000000,Yes,56-Day,8-Week,,5860180700,16526000000,No,5860180700,,,,8-Week,,No,105861016900,290043082900,866228600,Yes,Bill,,,2026-07-16T11:33:17,A_20260714_2.xml,R_20260716_1.xml,,,,,
912797VX2,2026-07-21T00:00:00,Bill,17-Week,2026-11-17T00:00:00,,,,2026-07-14T00:00:00,2026-07-15,2026,,,,,,21.990000,2,,Single-Price,3.730000,,,,,,,3.350000,,,,No,11:30 AM,11:00 AM,70915059400,3,239955544000,Yes,,,,4346000000,6821000000,225993000000,Yes,500000000,500000000,,,No,,,3.745000,3.845000,98.762069,,,,42577134400,86544544000,None,3.640000,,,,,2026-07-21T00:00:00,25200000000,10000000,25200000000,100,,100,100,100,0,25200000000,585574500,Yes,72000000000,,,,17-Week,A_20260714_3.pdf,R_20260715_1.pdf,NCR_20260715_1.pdf,,98.762069,23991925000,146590000000,No,119-Day,17-Week,,4219330100,16526000000,No,4219330100,,,,17-Week,,No,76219964000,245260448600,417522500,Yes,Bill,,,2026-07-15T11:33:32,A_20260714_3.xml,R_20260715_1.xml,,,,,
912797TY3,2026-07-16T00:00:00,Bill,6-Week,2026-08-27T00:00:00,,,,2026-07-09T00:00:00,2026-07-14,2026,,,,,,63.100000,2,,Single-Price,3.620000,,,,,,,2.840000,,,,No,11:30 AM,11:00 AM,91560383000,3,265914925000,Yes,,,172311000000.000000,1563100000,5700000000,241007000000,Yes,2000000000,2000000000,,,No,,,3.640000,3.706000,99.575333,,,,66253283000,83434925000,None,3.520000,,,,,2026-07-16T00:00:00,33250000000,10000000,33250000000,100,,100,100,100,57500000000,33250000000,1439921800,Yes,95000000000,,,2026-02-26T00:00:00,26-Week,A_20260709_3.pdf,R_20260714_1.pdf,NCR_20260714_1.pdf,,99.575333,23744000000,176780000000,Yes,42-Day,6-Week,,3851616700,10785000000,No,3851616700,,,,6-Week,,No,98851921500,273206463500,886583000,Yes,Bill,,,2026-07-14T11:33:14,A_20260709_3.xml,R_20260714_1.xml,,,,,
912797UK1,2026-07-16T00:00:00,Bill,13-Week,2026-10-15T00:00:00,,,,2026-07-09T00:00:00,2026-07-13,2026,,,,,,8.470000,2,,Single-Price,3.725000,,,,,,,2.840000,,,,No,11:30 AM,11:00 AM,88660219800,3,257937197300,Yes,,,80040000000.000000,7309529500,11165062000,241007000000,Yes,1450000000,1450000000,,,No,,,3.760000,3.849000,99.049556,,,,50327295300,68390135300,None,3.550000,,,,,2026-07-16T00:00:00,32200000000,10000000,32200000000,100,,100,100,100,26900000000,32200000000,1889959300,Yes,92000000000,,,2026-04-16T00:00:00,26-Week,A_20260709_1.pdf,R_20260713_2.pdf,NCR_20260713_1.pdf,,99.049556,31023395000,178382000000,Yes,91-Day,13-Week,,3729986600,10785000000,No,3729986600,,,,13-Week,,No,95730165700,265007143200,1086598300,Yes,Bill,,,2026-07-13T11:33:27,A_20260709_1.xml,R_20260713_2.xml,,,,,
